User,Gender,Term,Course,GPA,Grade_Percent_Reg,BTE_Quad_Reg,Grade_Want,Confidence,Reason_Physics_req,Reason_Concentration_req,Reason__Grad_req,Reason_NS_Credit,Reason_Interest,Hours_Exam_Study,Hours_Outside_Study,Hours_MP_Study,Behavior_Goal_Homework,Behavior_Goal_Lecture,Behavior_Goal_Exam,Helproom,Office_Hours,CSP,Partner,Partner_Exam_1_Response,SLC,SLC_Interest,ECoach_Change_Behavior,HS_Math,SAT_Math,ACT_Math,HS_Physics,AP_Exam_B,AP_Exam_C_Mech,AP_Exam_C_EM,AP_Exam_IDK,AP_Exam_No,AP_B_Score,AP_C_Mech_Score,AP_C_EM_Score,Semesters_Completed,College,Minor_or_Major,Concentrate_Engineering,Concentrate_Physics,Concentrate_Chemistry,Concentrate_Biology,Concentrate_Biology_MCDB,Concentrate_Biology_EEB,Concentrate_Health,Concentrate_Humanities,Concentrate_Math,Concentrate_Neurosci,Concentrate_Social_Science_not_Psych,Concentrate_Psych_BBCS,Concentrate_IDK,Post_College,Employment,Parent_Ed,Memorize_personal,Math_Confidence,Trust_Calculation,Hard_work_personal_cant_solve,Innate,Memorize_general,Recall_Formula,Apply_Principles,Hard_work_personal_understand,Values_Aff_Art,Values_Aff_Creativity,Values_Aff_Relationships,Values_Aff_Government,Values_Aff_Independence,Values_Aff_Learning,Values_Aff_Athletic,Values_Aff_Social,Values_Aff_Music,Values_Aff_Career,Values_Aff_Spiritual,Values_Aff_Humor,Involved_In_Greek,Involved_In_Sports,Involved_In_Religious,Involved_In_Research,Involved_In_Volunteering,Involved_In_Music_Art,Involved_In_Other,Enrolled,Sum_Clicks_All,Weeks_Visited_All,filter_$,UserGroups,UserGroups_onlyusers
fid_1241,0,1,140,0.0,79.0,null,A,Somewhat_confident,0,1,0,0,0,5,5,5,Earl,Ques,Offi,Never,Never,IDK,Perfect_Partner,null,null,Yes_Not_Signed_Up,null,8,null,34,1,null,null,null,null,null,null,null,null,0,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Professional,Strongly_Disagree,Strongly_Disagree,Disagree,Agree,Strongly_Agree,Disagree,Disagree,Neither,Agree,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,58,5,1,3,3
fid_3604,0,1,240,3.18,89.0,2.3,A,Confident,0,1,0,0,0,5,10,4,Earl,Loca,Offi,2_week,3_semester,IDK,Know_Like_To,No,null,Signed_Up,null,5,800,null,1,null,null,null,null,null,null,null,null,2,Engineering,null,1,0,0,1,0,0,0,1,1,0,1,0,0,Grad_Life_Sci,No_Job,Doctoral,Disagree,Strongly_Disagree,Strongly_Disagree,Agree,Agree,Strongly_Agree,Disagree,Strongly_Agree,Neither,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,44,8,1,3,3
fid_2455,0,1,140,2.87,50.0,-1.2,B,Not_confident_at_all,0,1,0,0,0,2,4,4,Earl,Atte,null,Never,Never,Not_Interested,No,null,null,Not_Interested,null,4,null,25,1,null,null,null,null,null,null,null,null,2,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly_Agree,Agree,Agree,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64,8,1,3,3
fid_5839,0,1,240,2.5,63.0,0,B_minus,Somewhat_confident,0,1,0,0,0,4,8,4,No_D,null,No_C,2_week,2_week,IDK,Know_Like_To,null,null,Signed_Up,null,4,690,null,1,null,null,null,null,null,null,null,null,2,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Education,No_Job,Professional,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,50,7,1,3,3
fid_5509,0,1,240,3.49,88.0,1.5,A,Very_confident,0,1,0,0,0,5,5,2,null,Ques,No_C,1_week,1_week,IDK,Know_Like_To,null,null,Signed_Up,null,5,null,36,2,1,0,0,0,0,3,null,null,2,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Professional,Strongly_Disagree,Strongly_Disagree,Strongly_Disagree,Agree,Strongly_Agree,Disagree,Disagree,Agree,Strongly_Agree,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,53,7,1,3,3
fid_5477,0,1,240,3.59,null,null,A_minus,Somewhat_confident,0,1,0,0,0,6,4,4,Earl,null,No_C,3_semester,3_semester,Not_Interested,Perfect_Partner,Yes,null,Signed_Up,null,5,null,30,0,null,null,null,null,null,null,null,null,2,Engineering,null,1,0,1,0,0,0,0,0,0,0,0,0,0,Grad_Life_Sci,No_Job,Masters,Neither,Disagree,Neither,Disagree,Agree,Strongly_Disagree,Disagree,Strongly_Agree,Strongly_Agree,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,45,6,1,3,3
fid_5793,0,3,240,3.48,68.0,-1.2,null,null,0,1,0,0,0,null,null,null,Sche,Disc,Offi,null,null,Not_Interested,null,null,null,null,null,5,720,34,2,1,0,0,0,0,5,null,null,null,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,Masters,Neither,Neither,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,46,6,1,3,3
fid_570,0,3,240,3.38,78.0,.1,B_plus,Somewhat_confident,0,1,0,0,0,8,4,0,Sche,Disc,No_C,3_semester,3_semester,IDK,Know_Alone,null,null,Signed_Up,null,5,null,34,2,0,1,0,0,0,null,4,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,4_Year_College,Disagree,Strongly_Disagree,Disagree,Disagree,Agree,Neither,Neither,Agree,Agree,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75,6,1,3,3
fid_1241,0,3,240,3.49,76.0,-.1,A,Somewhat_confident,0,1,0,0,0,5,5,5,Earl,Ques,Offi,2_week,3_semester,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,8,null,34,1,null,null,null,null,null,null,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Professional,Strongly_Disagree,Strongly_Disagree,Disagree,Agree,Strongly_Agree,Disagree,Disagree,Neither,Agree,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,58,7,1,3,3
fid_2725,0,3,240,4.0,86.0,-.5,A,Somewhat_confident,0,1,0,0,0,4,5,3,Earl,null,No_C,3_semester,3_semester,Not_Interested,Know_Alone,null,null,Yes_Not_Signed_Up,null,5,null,34,2,0,1,1,0,0,null,5,4,1,Engineering,null,1,0,0,0,0,0,1,0,0,0,0,0,0,Employment,No_Job,Professional,Neither,Strongly_Disagree,Disagree,Agree,Strongly_Agree,Agree,Disagree,Agree,Strongly_Agree,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,35,5,1,3,3
fid_6001,0,3,140,3.24,74.0,-.7,A,Confident,0,1,1,0,1,4,7,4,No_D,Ques,No_C,1_week,3_semester,IDK,Know_Alone,null,null,Yes_Not_Signed_Up,null,4,null,null,2,1,0,0,0,0,-99,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Strongly_Disagree,Disagree,Strongly_Disagree,Neither,Strongly_Agree,Strongly_Disagree,Disagree,Agree,Neither,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,5,1,3,3
fid_4518,0,3,140,3.31,83.0,.7,A_minus,Confident,0,1,0,0,0,8,6,4,null,Ques,No_C,1_week,3_semester,Not_Interested,Know_Like_To,null,null,Yes_Not_Signed_Up,null,5,null,32,1,null,null,null,null,null,null,null,null,1,Engineering,null,1,0,0,1,0,0,0,0,0,0,0,0,0,Grad_Other,Part_Time,Masters,Agree,Strongly_Disagree,Disagree,Disagree,Disagree,Disagree,Strongly_Disagree,Agree,Agree,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,36,5,1,3,3
fid_5204,0,3,140,3.48,88.0,1.3,A_minus,Somewhat_confident,0,1,0,0,0,6,2,1,Earl,Ques,null,2_week,2_week,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,4,null,null,2,1,0,0,0,0,-99,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Less_HS,Disagree,Disagree,Disagree,Strongly_Agree,Strongly_Agree,Neither,Neither,Agree,Strongly_Agree,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,60,7,1,3,3
fid_2863,0,3,140,2.65,91.0,2.8,B_plus,Confident,0,1,0,0,0,2,8,6,Earl,Disc,Part,3_semester,3_semester,Not_Interested,Perfect_Partner,null,null,Not_Interested,Yes,4,null,34,2,0,1,0,0,0,null,4,null,1,Engineering,not_interested,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,2_Year_College,Agree,Strongly_Disagree,Disagree,Agree,Agree,Strongly_Disagree,Disagree,Strongly_Agree,Disagree,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,67,10,1,3,3
fid_2026,0,3,140,3.65,93.0,.9,A_minus,Confident,0,1,0,0,0,6,4,3,Earl,Ques,Offi,2_week,3_semester,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,Yes,4,null,33,1,null,null,null,null,null,null,null,null,1,Engineering,not_interested,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Neither,Disagree,Disagree,Neither,Agree,Disagree,Neither,Agree,Agree,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,28,6,1,3,3
fid_6108,0,3,140,2.98,83.0,.8,B,Somewhat_confident,1,1,0,0,0,8,6,3,Earl,Ques,Slee,2_week,3_semester,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,4,null,31,2,0,1,0,0,0,null,2,null,1,Engineering,null,1,1,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,Masters,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly_Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,52,5,1,3,3
fid_3626,0,3,240,3.98,95.0,.1,A_minus,Somewhat_confident,0,1,0,0,0,10,6,4,null,Disc,Offi,2_week,3_semester,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,5,740,34,2,0,1,0,0,0,null,5,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,IDK,Part_Time,Masters,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly_Agree,Disagree,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,50,7,1,3,3
fid_4588,0,3,140,3.48,73.0,-1.2,B,Confident,0,1,0,0,1,10,10,5,Earl,null,No_C,3_semester,3_semester,Not_Interested,Know_Like_To,null,null,Not_Interested,null,4,null,34,2,1,0,0,0,0,3,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,Masters,Neither,Strongly_Disagree,Disagree,Agree,Agree,Neither,Strongly_Disagree,Agree,Agree,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,33,5,1,3,3
fid_4372,0,3,140,3.55,79.0,-.3,A_minus,Confident,0,1,0,0,0,8,5,4,Earl,Disc,No_C,2_week,3_semester,IDK,No,No,null,Yes_Not_Signed_Up,null,5,null,31,2,0,0,0,0,1,null,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Disagree,Disagree,Neither,Agree,Neither,Disagree,Neither,Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,76,10,1,3,3
fid_4307,0,3,140,2.88,67.0,-.6,A,Somewhat_confident,0,1,0,0,0,3,6,5,Earl,Disc,No_C,3_semester,3_semester,Not_Interested,Know_Like_To,null,null,Yes_Not_Signed_Up,null,4,null,26,1,null,null,null,null,null,null,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,HS,Disagree,Strongly_Disagree,Strongly_Disagree,Agree,Agree,Disagree,Strongly_Disagree,Strongly_Agree,Agree,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,41,7,1,3,3
fid_2944,0,3,140,2.91,88.0,2.4,B,Confident,0,1,0,0,0,7,5,4,No_D,Disc,No_C,3_semester,3_semester,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,4,null,31,2,0,1,0,0,0,null,3,null,1,Engineering,null,1,1,0,0,0,0,0,0,0,0,0,0,1,Employment,Part_Time,Masters,Strongly_Agree,Disagree,Disagree,Disagree,Agree,Agree,Strongly_Disagree,Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49,5,1,3,3
fid_5663,0,3,240,3.2,66.0,-1.1,A_minus,Not_confident_at_all,0,1,0,0,1,11,8,3,Earl,Loca,No_C,1_week,3_semester,IDK,No,null,null,Yes_Not_Signed_Up,null,7,780,35,2,0,1,0,0,0,null,5,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly_Agree,Disagree,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,39,5,1,3,3
fid_3572,0,3,240,4.0,91.0,.1,A,Confident,0,1,0,0,0,2,6,6,Earl,null,Part,Never,Never,Not_Interested,Know_Like_To,null,null,Not_Interested,No,4,710,null,2,0,1,0,0,0,null,4,null,1,Engineering,not_interested,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Neither,Disagree,Disagree,Agree,Agree,Disagree,Strongly_Disagree,Disagree,Strongly_Agree,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,58,7,1,3,3
fid_3655,0,3,140,3.81,96.0,.6,B,Confident,0,1,0,0,0,11,13,10,Earl,Disc,No_C,2_week,3_semester,Not_Interested,Perfect_Partner,null,null,Yes_Not_Signed_Up,null,4,null,29,2,0,0,0,0,1,null,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Life_Sci,No_Job,Masters,Agree,Disagree,Disagree,Agree,Neither,Disagree,Neither,Strongly_Agree,Disagree,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,7,1,3,3
fid_6278,0,3,140,3.11,79.0,.6,B_minus,Not_confident,0,1,0,0,0,5,5,4,null,null,Offi,1_week,3_semester,Not_Interested,Know_Like_To,null,null,Not_Interested,null,3,null,30,1,null,null,null,null,null,null,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Disagree,Strongly_Disagree,Strongly_Disagree,Agree,Agree,Agree,Neither,Agree,Strongly_Agree,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,27,5,1,3,3
fid_4917,0,3,240,3.61,81.0,.1,B,Confident,0,1,0,0,0,5,3,2,Sche,null,Offi,3_semester,3_semester,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,4,null,30,2,0,1,1,0,0,null,5,4,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Masters,Neither,Strongly_Disagree,Disagree,Agree,Neither,Disagree,Neither,Strongly_Agree,Strongly_Agree,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,51,5,1,3,3
fid_3979,0,3,140,3.03,69.0,-.8,B_plus,Very_confident,0,1,0,0,0,5,5,3,Earl,Loca,Part,1_week,2_week,IDK,Know_Like_To,null,null,Yes_Not_Signed_Up,null,5,null,31,2,0,1,1,0,0,null,4,3,1,Engineering,null,1,0,0,0,0,0,0,0,1,0,0,0,0,Employment,No_Job,Masters,Neither,Strongly_Disagree,Strongly_Disagree,Agree,Agree,Neither,Strongly_Disagree,Agree,Agree,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,31,6,1,3,3
fid_5418,0,3,140,3.86,85.0,-.6,A_minus,Not_confident,0,1,0,0,0,6,8,4,Earl,Disc,Slee,1_week,3_semester,Interested,Know_Alone,null,null,Signed_Up,null,8,720,36,1,null,null,null,null,null,null,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Masters,Disagree,Disagree,Strongly_Disagree,Agree,Agree,Disagree,Neither,Strongly_Agree,Strongly_Agree,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,72,7,1,3,3
fid_3344,0,3,140,2.84,73.0,0,B,Not_confident,0,1,1,0,0,8,8,4,No_D,Disc,No_C,2_week,3_semester,IDK,Perfect_Partner,null,null,Signed_Up,null,8,690,34,1,null,null,null,null,null,null,null,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,Doctoral,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Neither,Agree,Agree,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,39,6,1,3,3
fid_6158,0,3,140,2.98,85.0,1.3,B,Somewhat_confident,0,1,0,0,1,3,5,5,Earl,Ques,No_C,1_week,2_week,Not_Interested,Know_Alone,null,null,Not_Interested,null,4,null,28,2,0,1,0,0,0,null,2,null,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,4_Year_College,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,53,7,1,3,3
fid_1093,0,3,240,3.29,67.0,-.7,B_plus,Somewhat_confident,0,1,0,0,0,8,4,3,Earl,Disc,No_C,1_week,3_semester,IDK,Know_Alone,null,null,Signed_Up,null,4,null,35,1,null,null,null,null,null,null,null,null,2,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Doctoral,Disagree,Strongly_Disagree,Neither,Disagree,Disagree,Disagree,Neither,Agree,Disagree,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,121,5,1,3,3
fid_2641,0,3,140,3.07,74.0,-.4,B_plus,Very_confident,0,1,0,0,0,11,4,3,No_D,Disc,Offi,2_week,2_week,IDK,Know_Alone,null,null,Yes_Not_Signed_Up,null,4,null,29,1,null,null,null,null,null,null,null,null,3,Engineering,null,1,0,1,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Masters,Disagree,Strongly_Disagree,Strongly_Disagree,Disagree,Strongly_Agree,Disagree,Disagree,Agree,Disagree,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,27,5,1,3,3
fid_6069,0,3,240,3.25,72.0,-.7,B_minus,Somewhat_confident,0,1,0,0,0,4,6,4,Earl,Atte,No_C,Never,Never,IDK,No,null,null,Signed_Up,null,4,null,33,2,1,0,0,0,0,3,null,null,3,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Doctoral,Agree,Strongly_Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly_Agree,Agree,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,89,8,1,3,3
fid_5343,0,3,240,3.18,83.0,1.7,A_minus,Confident,0,1,0,0,0,11,6,5,No_D,Disc,No_C,Never,Never,Not_Interested,Know_Like_To,null,null,Signed_Up,null,4,720,36,2,0,1,0,0,0,null,2,null,3,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,HS,Agree,Disagree,Agree,Strongly_Agree,Strongly_Agree,Neither,Disagree,Strongly_Agree,Strongly_Agree,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,45,5,1,3,3
fid_4915,1,0,140,3.86,91.0,.5,A,Somewhat_confident,0,1,0,0,0,6,10,4,none,none,none,3_semester,More_1_week,Not_Interested,Know_Like_To,N,Y,Yes_Not_Signed_Up,null,4,null,30,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Disagree,Disagree,Disagree,Disagree,Neither,Neither,Neither,Agree,Neither,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,59,12,1,3,3
fid_5266,1,0,240,4.0,92.0,.4,A,Very_confident,0,1,0,0,1,6,6,4,none,none,none,3_semester,More_1_week,IDK,Know_Alone,N,N,Yes_Not_Signed_Up,Yes,5,800,36,2,0,1,0,0,0,0,5,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Neither,Strongly_Disagree,Strongly_Disagree,Disagree,Agree,Disagree,Strongly_Disagree,Strongly_Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,87,10,1,3,3
fid_3119,1,0,140,2.87,74.0,-.2,A,Confident,0,1,0,0,0,4,7,6,none,none,none,2_week,5,Signed_Up,Perfect_Partner,Y,Y,Signed_Up,null,3,null,23,0,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,HS,Disagree,Strongly_Disagree,Strongly_Disagree,Agree,Agree,Strongly_Disagree,Strongly_Disagree,Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,124,10,1,3,3
fid_2047,1,0,140,4.0,87.0,-.3,A,Very_confident,0,1,0,0,0,11,8,4,none,none,none,3_semester,More_1_week,IDK,Know_Like_To,Y,N,Not_Interested,null,4,720,35,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Masters,Disagree,Strongly_Disagree,Disagree,Disagree,Disagree,Strongly_Disagree,Strongly_Disagree,Neither,Disagree,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,27,9,1,3,3
fid_3826,1,0,140,3.78,87.0,.2,A,Somewhat_confident,0,1,0,0,0,5,5,4,none,none,none,1_week,More_1_week,IDK,Know_Like_To,Y,Y,Yes_Not_Signed_Up,null,5,null,31,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Masters,Agree,Agree,Agree,Disagree,Neither,Neither,Agree,Agree,Disagree,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,77,9,1,3,3
fid_3189,1,0,140,3.11,69.0,-1,A,Somewhat_confident,0,1,0,0,0,8,5,5,none,none,none,3_semester,3_semester,Not_Interested,Know_Alone,Y,Y,Yes_Not_Signed_Up,null,4,null,31,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Agree,Neither,Disagree,Neither,Agree,Neither,Disagree,Agree,Disagree,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,48,9,1,3,3
fid_3006,1,0,140,3.91,94.0,.4,A,Confident,0,1,0,0,0,6,6,3,none,none,none,3_semester,1_week,IDK,Know_Like_To,Y,Y,Yes_Not_Signed_Up,No,6,null,32,2,1,0,0,0,0,3,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Employment,Part_Time,4_Year_College,Disagree,Disagree,Disagree,Neither,Agree,Disagree,Disagree,Neither,Agree,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,67,8,1,3,3
fid_3840,1,0,140,3.46,90.0,.8,A,Confident,0,1,0,0,0,5,6,3,none,none,none,2_week,1_week,IDK,Know_Like_To,Y,N,Yes_Not_Signed_Up,null,8,null,31,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,Masters,Agree,Disagree,Disagree,Agree,Agree,Neither,Neither,Agree,Agree,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,33,8,1,3,3
fid_3714,1,0,140,3.43,72.0,-1.6,A,Somewhat_confident,0,1,0,0,0,5,5,5,none,none,none,2_week,IDK,Signed_Up,Know_Like_To,N,Y,Yes_Not_Signed_Up,No,4,null,30,2,0,1,0,0,0,0,1,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,IDK,No_Job,HS,Agree,Disagree,Disagree,Disagree,Agree,Strongly_Disagree,Neither,Strongly_Agree,Disagree,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,75,8,1,3,3
fid_4032,1,0,140,2.88,76.0,.3,A,Somewhat_confident,0,1,1,0,0,2,6,2,none,none,none,More_1_week,2_week,Not_Interested,Perfect_Partner,Y,N,Not_Interested,null,4,null,34,2,1,0,0,0,0,4,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,HS,Agree,Neither,Disagree,Agree,Agree,Disagree,Neither,Strongly_Agree,Agree,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,29,8,1,3,3
fid_4335,1,0,140,4.0,90.0,.2,A,Confident,0,1,0,0,0,4,6,3,none,none,none,2_week,1_week,IDK,Know_Like_To,Y,Y,Not_Interested,null,4,null,35,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Employment,No_Job,4_Year_College,Agree,Strongly_Disagree,Disagree,Neither,Disagree,Disagree,Agree,Disagree,Disagree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,106,8,1,3,3
fid_2702,1,0,140,3.07,85.0,1,A,Somewhat_confident,0,1,0,0,0,3,10,9,none,none,none,More_1_week,4,Interested,No,N,Y,Signed_Up,Yes,5,600,30,2,0,1,0,0,0,0,2,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,Part_Time,Masters,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly_Agree,Agree,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,53,7,1,3,3
fid_4145,1,0,140,3.69,79.0,-.6,A,Not_confident,0,1,0,0,0,10,16,5,none,none,none,IDK,IDK,IDK,Know_Alone,N,Y,Signed_Up,Yes,3,null,27,1,0,0,0,0,0,0,0,0,1,Engineering,not_interested,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Doctoral,Strongly_Agree,Strongly_Agree,Agree,Strongly_Disagree,Agree,Disagree,Neither,Agree,Strongly_Disagree,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,55,7,1,3,3
fid_3692,1,0,140,3.45,76.0,-.6,A,Somewhat_confident,0,1,0,0,0,4,4,2,none,none,none,2_week,2_week,Not_Interested,Know_Alone,N,N,Not_Interested,null,4,710,33,1,0,0,0,0,0,0,0,0,1,Engineering,null,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad_Other,No_Job,Masters,Disagree,Disagree,Strongly_Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,45,7,1,3,3
